Reading timing models for corner nom_tt_025C_1v80…
Reading timing library for the 'nom_tt_025C_1v80' corner at '/pdk/volare/sky130/versions/0fe599b2afb6708d281543108caf8310912f54af/sky130A/libs.ref/sky130_fd_sc_hd/lib/sky130_fd_sc_hd__tt_025C_1v80.lib'…
Reading timing models for corner nom_ff_n40C_1v95…
Reading timing library for the 'nom_ff_n40C_1v95' corner at '/pdk/volare/sky130/versions/0fe599b2afb6708d281543108caf8310912f54af/sky130A/libs.ref/sky130_fd_sc_hd/lib/sky130_fd_sc_hd__ff_n40C_1v95.lib'…
Reading timing models for corner nom_ss_100C_1v60…
Reading timing library for the 'nom_ss_100C_1v60' corner at '/pdk/volare/sky130/versions/0fe599b2afb6708d281543108caf8310912f54af/sky130A/libs.ref/sky130_fd_sc_hd/lib/sky130_fd_sc_hd__ss_100C_1v60.lib'…
Reading OpenROAD database at '/work/runs/RUN_2026-03-17_13-58-28/30-openroad-cts/rns_top_crt.odb'…
Reading design constraints file at 'designs/_shared/ll_policy/constraints.sdc'…
[INFO] No information on clock propagation in input SDC file-- propagating all clocks.
[INFO] Setting RC values…
[INFO RSZ-0094] Found 35 endpoints with setup violations.
[INFO RSZ-0099] Repairing 35 out of 35 (100.00%) violating endpoints...
   Iter   | Removed | Resized | Inserted | Cloned |  Pin  |    WNS   |   TNS      |  Viol  | Worst
      530 |       0 |     223 |      142 |      0 |   100 |   -6.901 |     -116.9 |     35 | _3238_/D
      536 |       0 |     211 |      140 |      0 |    97 |   -6.901 |     -115.1 |     35 | _3238_/D
      540 |       0 |     213 |      142 |      0 |    97 |   -6.901 |     -116.2 |     35 | _3238_/D
      550 |       0 |     221 |      146 |      0 |    97 |   -6.901 |     -117.0 |     35 | _3238_/D
      560 |       0 |     228 |      152 |      0 |    97 |   -6.901 |     -116.3 |     35 | _3238_/D
      565 |       0 |     231 |      156 |      0 |    97 |   -6.901 |     -115.7 |     35 | _3238_/D
      570 |       0 |     232 |      156 |      0 |   100 |   -6.901 |     -115.8 |     35 | _3238_/D
      570 |       0 |     231 |      156 |      0 |    98 |   -6.901 |     -115.7 |     35 | _3238_/D
      573 |       0 |     231 |      156 |      0 |    99 |   -6.901 |     -115.7 |     35 | _3238_/D
      580 |       0 |     236 |      156 |      0 |   100 |   -6.901 |     -116.0 |     35 | _3238_/D
      581 |       0 |     235 |      156 |      0 |   100 |   -6.901 |     -115.7 |     35 | _3238_/D
      590 |       0 |     242 |      158 |      0 |   100 |   -6.925 |     -115.8 |     35 | _3238_/D
      600 |       0 |     250 |      160 |      0 |   101 |   -6.925 |     -114.9 |     35 | _3238_/D
      610 |       0 |     259 |      160 |      0 |   102 |   -6.925 |     -114.4 |     35 | _3238_/D
      620 |       0 |     263 |      166 |      0 |   105 |   -6.934 |     -114.4 |     35 | _3238_/D
      630 |       0 |     267 |      170 |      0 |   109 |   -6.934 |     -114.3 |     35 | _3238_/D
      632 |       0 |     242 |      163 |      0 |   100 |   -6.901 |     -115.7 |     35 | _3238_/D
      640 |       0 |     248 |      163 |      0 |   101 |   -6.901 |     -116.4 |     35 | _3238_/D
      641 |       0 |     247 |      163 |      0 |   100 |   -6.901 |     -116.4 |     35 | _3238_/D
      643 |       0 |     247 |      163 |      0 |   100 |   -6.901 |     -116.4 |     35 | _3238_/D
      650 |       0 |     253 |      163 |      0 |   100 |   -6.925 |     -116.5 |     35 | _3238_/D
      660 |       0 |     261 |      167 |      0 |   100 |   -6.925 |     -115.6 |     35 | _3238_/D
      670 |       0 |     270 |      167 |      0 |   101 |   -6.925 |     -115.5 |     35 | _3238_/D
      680 |       0 |     277 |      173 |      0 |   101 |   -6.934 |     -115.2 |     35 | _3238_/D
      690 |       0 |     282 |      181 |      0 |   102 |   -6.934 |     -114.8 |     35 | _3238_/D
      694 |       0 |     254 |      173 |      0 |   100 |   -6.901 |     -116.4 |     35 | _3238_/D
      700 |       0 |     259 |      173 |      0 |   100 |   -6.901 |     -114.9 |     35 | _3238_/D
      710 |       0 |     265 |      177 |      0 |   102 |   -6.901 |     -114.4 |     35 | _3238_/D
      720 |       0 |     270 |      177 |      0 |   107 |   -6.901 |     -113.7 |     35 | _3238_/D
      730 |       0 |     276 |      181 |      0 |   109 |   -6.901 |     -113.0 |     35 | _3238_/D
      740 |       0 |     282 |      181 |      0 |   113 |   -6.901 |     -112.6 |     35 | _3238_/D
      750 |       0 |     290 |      183 |      0 |   114 |   -6.901 |     -113.0 |     35 | _3238_/D
      760 |       0 |     298 |      183 |      0 |   116 |   -6.901 |     -112.5 |     35 | _3238_/D
      770 |       0 |     301 |      193 |      0 |   119 |   -6.901 |     -113.0 |     35 | _3238_/D
      780 |       0 |     307 |      193 |      0 |   123 |   -6.901 |     -112.9 |     35 | _3238_/D
      790 |       0 |     311 |      193 |      0 |   129 |   -6.901 |     -112.6 |     35 | _3238_/D
      800 |       0 |     316 |      197 |      0 |   132 |   -6.901 |     -111.6 |     35 | _3238_/D
      810 |       0 |     323 |      201 |      0 |   133 |   -6.901 |     -111.8 |     35 | _3238_/D
      820 |       0 |     330 |      203 |      0 |   135 |   -6.901 |     -111.7 |     35 | _3238_/D
      830 |       0 |     338 |      205 |      0 |   136 |   -6.901 |     -111.7 |     35 | _3238_/D
      840 |       0 |     345 |      207 |      0 |   138 |   -6.901 |     -112.0 |     35 | _3238_/D
      844 |       0 |     346 |      208 |      0 |   139 |   -6.901 |     -111.8 |     35 | _3238_/D
      847 |       0 |     347 |      208 |      0 |   139 |   -6.901 |     -111.7 |     35 | _3238_/D
      850 |       0 |     348 |      210 |      0 |   139 |   -6.901 |     -112.1 |     35 | _3238_/D
      857 |       0 |     351 |      211 |      0 |   139 |   -6.901 |     -111.9 |     35 | _3238_/D
      860 |       0 |     351 |      211 |      0 |   141 |   -6.901 |     -112.0 |     35 | _3238_/D
      860 |       0 |     351 |      211 |      0 |   139 |   -6.901 |     -111.9 |     35 | _3238_/D
      863 |       0 |     351 |      211 |      0 |   139 |   -6.901 |     -111.9 |     35 | _3238_/D
      870 |       0 |     356 |      211 |      0 |   140 |   -6.901 |     -111.7 |     35 | _3238_/D
      880 |       0 |     365 |      211 |      0 |   141 |   -6.901 |     -111.0 |     35 | _3238_/D
      890 |       0 |     368 |      216 |      0 |   146 |   -6.901 |     -110.7 |     35 | _3238_/D
      900 |       0 |     375 |      220 |      0 |   147 |   -6.901 |     -110.2 |     35 | _3238_/D
      910 |       0 |     381 |      224 |      0 |   149 |   -6.901 |     -111.0 |     35 | _3238_/D
      920 |       0 |     385 |      228 |      0 |   154 |   -6.901 |     -110.2 |     35 | _3238_/D
      930 |       0 |     388 |      230 |      0 |   160 |   -6.901 |     -109.9 |     35 | _3238_/D
      940 |       0 |     391 |      234 |      0 |   165 |   -6.901 |     -109.9 |     35 | _3238_/D
      950 |       0 |     399 |      237 |      0 |   166 |   -6.901 |     -110.2 |     35 | _3238_/D
      960 |       0 |     404 |      240 |      0 |   170 |   -6.901 |     -110.0 |     35 | _3238_/D
      970 |       0 |     409 |      244 |      0 |   173 |   -6.901 |     -109.8 |     35 | _3238_/D
      980 |       0 |     415 |      244 |      0 |   177 |   -6.901 |     -110.1 |     35 | _3238_/D
      985 |       0 |     407 |      244 |      0 |   171 |   -6.901 |     -109.7 |     35 | _3238_/D
      990 |       0 |     411 |      244 |      0 |   171 |   -6.901 |     -109.7 |     35 | _3238_/D
      998 |       0 |     408 |      244 |      0 |   171 |   -6.901 |     -109.7 |     35 | _3238_/D
     1000 |       0 |     408 |      244 |      0 |   172 |   -6.901 |     -109.7 |     35 | _3238_/D
     1010 |       0 |     418 |      244 |      0 |   172 |   -6.901 |     -110.0 |     35 | _3238_/D
     1011 |       0 |     413 |      244 |      0 |   172 |   -6.901 |     -109.7 |     35 | _3238_/D
     1020 |       0 |     420 |      244 |      0 |   173 |   -6.901 |     -108.9 |     35 | _3238_/D
     1030 |       0 |     429 |      246 |      0 |   173 |   -6.902 |     -108.0 |     35 | _3238_/D
     1040 |       0 |     437 |      246 |      0 |   175 |   -6.902 |     -107.4 |     35 | _3238_/D
     1050 |       0 |     439 |      246 |      0 |   183 |   -6.903 |     -107.1 |     35 | _3238_/D
     1060 |       0 |     443 |      248 |      0 |   188 |   -6.903 |     -106.4 |     35 | _3238_/D
     1070 |       0 |     450 |      248 |      0 |   191 |   -6.916 |     -106.1 |     35 | _3238_/D
     1072 |       0 |     429 |      247 |      0 |   173 |   -6.901 |     -108.6 |     35 | _3238_/D
     1080 |       0 |     436 |      247 |      0 |   173 |   -6.902 |     -108.3 |     35 | _3238_/D
     1090 |       0 |     446 |      247 |      0 |   173 |   -6.902 |     -107.1 |     35 | _3238_/D
     1100 |       0 |     455 |      249 |      0 |   173 |   -6.903 |     -106.4 |     35 | _3238_/D
     1110 |       0 |     462 |      251 |      0 |   175 |   -6.916 |     -106.5 |     35 | _3238_/D
     1120 |       0 |     466 |      251 |      0 |   181 |   -6.916 |     -106.2 |     35 | _3238_/D
     1124 |       0 |     443 |      250 |      0 |   173 |   -6.901 |     -108.6 |     35 | _3238_/D
     1130 |       0 |     448 |      250 |      0 |   173 |   -6.902 |     -108.6 |     35 | _3238_/D
     1140 |       0 |     458 |      250 |      0 |   173 |   -6.902 |     -107.5 |     35 | _3238_/D
     1150 |       0 |     467 |      252 |      0 |   173 |   -6.903 |     -106.6 |     35 | _3238_/D
     1160 |       0 |     475 |      254 |      0 |   174 |   -6.916 |     -106.2 |     35 | _3238_/D
     1170 |       0 |     482 |      260 |      0 |   175 |   -6.916 |     -108.1 |     35 | _3238_/D
     1175 |       0 |     459 |      255 |      0 |   173 |   -6.901 |     -108.6 |     35 | _3238_/D
     1180 |       0 |     461 |      262 |      0 |   173 |   -6.901 |     -108.2 |     35 | _3238_/D
     1190 |       0 |     465 |      279 |      0 |   176 |   -6.901 |     -107.0 |     35 | _3238_/D
     1200 |       0 |     470 |      279 |      0 |   181 |   -6.901 |     -106.5 |     35 | _3238_/D
     1200 |       0 |     470 |      279 |      0 |   181 |   -6.901 |     -106.5 |     35 | _3238_/D
     1210 |       0 |     476 |      279 |      0 |   184 |   -6.901 |     -106.3 |     35 | _3238_/D
     1212 |       0 |     478 |      279 |      0 |   184 |   -6.901 |     -106.1 |     33 | _3238_/D
     1213 |       0 |     478 |      279 |      0 |   184 |   -6.901 |     -106.1 |     32 | _3238_/D
     1214 |       0 |     478 |      279 |      0 |   184 |   -6.901 |     -106.1 |     31 | _3238_/D
    1217* |       0 |     480 |      279 |      0 |   184 |   -6.724 |     -106.0 |     34 | _3238_/D
    1218* |       0 |     480 |      279 |      0 |   184 |   -6.724 |     -106.0 |     34 | _3238_/D
    1219* |       0 |     480 |      279 |      0 |   184 |   -6.724 |     -106.0 |     34 | _3238_/D
    1220* |       0 |     480 |      279 |      0 |   184 |   -6.724 |     -106.0 |     34 | _3238_/D
    1220* |       0 |     480 |      279 |      0 |   184 |   -6.724 |     -106.0 |     34 | _3238_/D
    1221* |       0 |     480 |      279 |      0 |   184 |   -6.724 |     -106.0 |     34 | _3238_/D
    1222* |       0 |     480 |      279 |      0 |   184 |   -6.724 |     -106.0 |     34 | _3238_/D
    1223* |       0 |     480 |      279 |      0 |   184 |   -6.724 |     -106.0 |     34 | _3238_/D
    1225* |       0 |     481 |      279 |      0 |   184 |   -6.724 |     -105.9 |     34 | _3238_/D
    1226* |       0 |     481 |      279 |      0 |   184 |   -6.724 |     -105.9 |     34 | _3238_/D
    1227* |       0 |     481 |      279 |      0 |   184 |   -6.724 |     -105.9 |     34 | _3238_/D
    1228* |       0 |     481 |      279 |      0 |   184 |   -6.724 |     -105.9 |     34 | _3238_/D
    1229* |       0 |     481 |      279 |      0 |   184 |   -6.724 |     -105.9 |     34 | _3238_/D
    1230* |       0 |     481 |      279 |      0 |   184 |   -6.724 |     -105.9 |     34 | _3238_/D
    1230* |       0 |     481 |      279 |      0 |   184 |   -6.724 |     -105.9 |     34 | _3238_/D
    1231* |       0 |     481 |      279 |      0 |   184 |   -6.724 |     -105.9 |     34 | _3238_/D
    1232* |       0 |     481 |      279 |      0 |   184 |   -6.724 |     -105.9 |     34 | _3238_/D
    1233* |       0 |     481 |      279 |      0 |   184 |   -6.724 |     -105.9 |     34 | _3238_/D
    1234* |       0 |     481 |      279 |      0 |   184 |   -6.724 |     -105.9 |     34 | _3238_/D
    1238* |       0 |     484 |      279 |      0 |   184 |   -6.724 |     -105.8 |     34 | _3238_/D
    1239* |       0 |     484 |      279 |      0 |   184 |   -6.724 |     -105.8 |     34 | _3238_/D
    1240* |       0 |     484 |      279 |      0 |   184 |   -6.724 |     -105.8 |     34 | _3238_/D
    1240* |       0 |     484 |      279 |      0 |   184 |   -6.724 |     -105.8 |     34 | _3238_/D
    1241* |       0 |     484 |      279 |      0 |   184 |   -6.724 |     -105.8 |     34 | _3238_/D
    1242* |       0 |     484 |      279 |      0 |   184 |   -6.724 |     -105.8 |     34 | _3238_/D
    1243* |       0 |     484 |      279 |      0 |   184 |   -6.724 |     -105.8 |     34 | _3238_/D
    1244* |       0 |     484 |      279 |      0 |   184 |   -6.724 |     -105.8 |     34 | _3238_/D
    1245* |       0 |     484 |      279 |      0 |   184 |   -6.724 |     -105.8 |     34 | _3238_/D
    1246* |       0 |     484 |      279 |      0 |   184 |   -6.724 |     -105.8 |     34 | _3238_/D
    1247* |       0 |     484 |      279 |      0 |   184 |   -6.724 |     -105.8 |     34 | _3238_/D
    1248* |       0 |     484 |      279 |      0 |   184 |   -6.724 |     -105.8 |     34 | _3238_/D
    1249* |       0 |     484 |      279 |      0 |   184 |   -6.724 |     -105.8 |     34 | _3238_/D
    1250* |       0 |     484 |      279 |      0 |   184 |   -6.724 |     -105.8 |     34 | _3238_/D
    1250* |       0 |     484 |      279 |      0 |   184 |   -6.724 |     -105.8 |     34 | _3238_/D
    1251* |       0 |     484 |      279 |      0 |   184 |   -6.724 |     -105.8 |     34 | _3238_/D
    1257* |       0 |     489 |      279 |      0 |   184 |   -6.724 |     -105.1 |     32 | _3238_/D
    1260* |       0 |     491 |      279 |      0 |   184 |   -6.724 |     -105.1 |     32 | _3238_/D
    1260* |       0 |     491 |      279 |      0 |   184 |   -6.724 |     -105.1 |     32 | _3238_/D
    1261* |       0 |     491 |      279 |      0 |   184 |   -6.724 |     -105.1 |     31 | _3238_/D
    final |       0 |     491 |      279 |      0 |   184 |   -6.724 |     -105.1 |     31 | _3238_/D
---------------------------------------------------------------------------------------------------
[INFO RSZ-0045] Inserted 137 buffers, 1 to split loads.
[INFO RSZ-0041] Resized 491 instances.
[INFO RSZ-0043] Swapped pins on 184 instances.
[WARNING RSZ-0062] Unable to repair all setup violations.
[INFO RSZ-0033] No hold violations found.
Placement Analysis
---------------------------------
total displacement       1185.9 u
average displacement        0.2 u
max displacement            8.7 u
original HPWL           39141.4 u
legalized HPWL          41344.1 u
delta HPWL                    6 %

[INFO DPL-0020] Mirrored 704 instances
[INFO DPL-0021] HPWL before           41344.1 u
[INFO DPL-0022] HPWL after            39884.9 u
[INFO DPL-0023] HPWL delta               -3.5 %
[INFO] Setting RC values…
Setting global connections for newly added cells…
[INFO] Setting global connections...
Updating metrics…
Cell type report:                       Count       Area
  Fill cell                               308    1156.11
  Tap cell                               2496    3123.00
  Clock buffer                              9     225.22
  Timing Repair Buffer                    190    1412.60
  Inverter                                 59     226.47
  Clock inverter                            7      73.82
  Sequential cell                         110    2977.86
  Multi-Input combinational cell         1549   12991.21
  Total                                  4728   22186.28
Writing OpenROAD database to '/work/runs/RUN_2026-03-17_13-58-28/32-openroad-resizertimingpostcts/rns_top_crt.odb'…
Writing netlist to '/work/runs/RUN_2026-03-17_13-58-28/32-openroad-resizertimingpostcts/rns_top_crt.nl.v'…
Writing powered netlist to '/work/runs/RUN_2026-03-17_13-58-28/32-openroad-resizertimingpostcts/rns_top_crt.pnl.v'…
Writing layout to '/work/runs/RUN_2026-03-17_13-58-28/32-openroad-resizertimingpostcts/rns_top_crt.def'…
Writing timing constraints to '/work/runs/RUN_2026-03-17_13-58-28/32-openroad-resizertimingpostcts/rns_top_crt.sdc'…
